post_date,job_title,job_description,company,location,seniority,employement_type,job_functions,industry
2024-07,Réceptionniste (H/F/X),"Description de l'entreprisePourquoi travailler chez Accor ?Nous sommes bien plus qu’un leader mondial. Nous vous accueillons comme vous êtes et vous pouvez trouver le métier et la marque qui correspond à votre personnalité.Nous vous accompagnons dans votre évolution et votre apprentissage au quotidien, nous nous assurons que votre travail apporte du sens à votre vie. Ainsi, durant votre expérience avec nous, vous pouvez explorer les possibilités illimitée du Groupe Accor.En rejoignant Accor, vous écrivez chaque chapitre de votre histoire et ensemble nous pouvons imaginer l’Hôtellerie de demain. Découvrez la vie qui vous attend chez Accor, https://careers.accor.com/.Faites ce que vous aimez, prenez soin du monde qui vous entoure, oser challenger le status quo ! #BELIMITLESS, Description du posteRéceptionniste (H/F)La première impression est toujours la bonne! En tant que Réceptionniste, vous prenez soin de nos clients depuis leur arrivée jusqu'à leur départ, en vous assurant qu'ils vivent une expérience mémorable.Ce que l'établissement vous offre :Carte collaborateurs offrant des taux réduits chez AccorPlan de formations délivrées dans nos AcadémiesL’opportunité de développer vos talents et de vous épanouir au sein de votre établissement et à travers le mondeLa capacité à faire la différence à travers nos activités Ethiques & Responsabilité Sociale des Entreprises, comme Planet 21Votre rôle :Accueillir les clients, assurer le check-in et check-out, établir la facturation et l'encaissement en garantissant un service exceptionnelProposer une expérience personnalisée pour le clientPromouvoir les équipements de l'établissement, améliorer le séjour des clients en proposant des services, QualificationsVotre expérience et vos compétences incluent :Qualité de service essentielle : une expérience similaire est un plusMaîtrise du logiciel Opera ou équivalentMaîtrise de l'AnglaisInformations supplémentairesla pratique d'autres langues est un plus.Votre équipe et votre environnement de travail :En quelques mots, présentez l’équipe, l’établissement ou l’environnement de travail qui reflète la culture de l'équipeNote : Vous pouvez inclure ici les spécificités locales ou les critères légaux, tels que le permis de travail.Notre Engagement Diversité & Inclusion :Nous sommes une entreprise inclusive et notre ambition est d’attirer, de recruter, et de promouvoir la diversité des talents.",Mövenpick Hotels & Resorts,"Tunis, Tunis, Tunisia",Not Applicable,Full-time,Administrative,Hospitality
2023-07,Oferta: ADMINISTRATIVO(A) - Beja,"Oferta: ADMINISTRATIVO(A) - Beja:rhDescrição Do EmpregoADMINISTRATIVO(A) - Beja»RH»Ref: 7338978»5-12-2024»Beja»Administração / SecretariadoDetalhe Da OfertaEmpresa de soluções energéticas e comercialização de equipamentos nas áreas de AVAC, Eletricidade e Energias Renováveis, entre outras, procura administrativo(a) para reforçar a sua equipa da delegação de Beja.Referência Da Oferta Atendimento telefónico ou presencial da delegação; Controlo dos valores de caixa - recebimentos, pagamentos e cobranças; Arquivo de toda a documentação da actividade da delegação; Elaboração dos mapas financeiros.Perfil 12º ano, preferencialmente em área de secretariado ou similar; Experiência de trabalho na área administrativa; Responsabilidade, organização e dinamismo; Residência na região de Beja.Oferta Vencimento base + subsídio de alimentação; Integração em empresa sólida e equipa jovem.Referência da oferta:(a) na oferta e cumpra o perfil definido, envie a sua candidatura através do link:CompetênciasMais Ofertas de Emprego Semelhantes:",RH PARTNERS DO BRASIL,"Béja, Béja, Tunisia",Entry level,Full-time,Other,Business Consulting and Services
2024-07,Finance Assistant (Online/Full Time),"About Azurreo:Azurreo is a leading global company specializing in innovative solutions for the telecommunications industry. We are committed to providing top-notch services to our clients, ensuring their needs are met with the highest level of expertise and care. Focused on excellence and innovation, Azurreo has built a reputation for reliability and efficiency in delivering solutions to its clients worldwide.Job Description:Azurreo is seeking a dedicated and meticulous Finance Assistant to join our team. This is a full-time, remote position ideal for a professional ready to contribute to our finance department. The position requires availability for 8 hours a day, 5 days a week, from Monday to Friday.TasksKey Responsibilities:Assist in daily financial operations and accounting tasks. Prepare, review, and process financial transactions. Manage and maintain accurate financial records using various ERP systems. Prepare reports, budgets, and financial statements. Conduct financial analyses and provide information to support decision-making. Handle professional and effective email communications. Ensure compliance with company policies and relevant financial regulations. Assist with international transfers and manage relationships with French banks. Collaborate with team members located in different time zones.RequirementsQualifications:Education:Minimum Bachelor's degree in Management, Finance, Mathematics, or a related field. Languages: Excellent command of French (spoken and written), intermediate English (capable of maintaining a fluid conversation). Experience:Minimum 1 year of experience in a similar role. Skills:Proficient in MS Office suite (particularly Excel). Experience with various ERP systems. Strong email communication skills. Detail-oriented with strong organizational skills. Preferred:Experience in accounting or finance. Knowledge of international transfer processes. Understanding of the French banking system. Personal Qualities:Honest, meticulous, and detail-oriented. Willing to learn and comfortable with numbers. Not afraid to ask for help if needed. Ready to work in a remote international environment.BenefitsWhy Join Azurreo:Work in a supportive and dynamic international team. Opportunities for professional growth and development. Permanent contract (CDI). Paid leave and public holidays. Fully remote position. Note: This is not a freelance position.If you are a motivated finance professional ready to take on new challenges in a global company, we would love to hear from you. Apply now to join Azurreo and contribute to our mission of excellence.",Azurreo,Tunisia,Entry level,Full-time,Finance,Telecommunications
2024-07,Appel à Candidature d’Administrateurs Indépendants Au Conseil d’Administration de Smart Capital,"Description de l'entrepriseStartup Tunisia est une initiative nationale qui ambitionne de faire de la Tunisie un pays de Startups à la croisée de la méditerranée, de la région MENA et de l’Afrique.L’initiative a été confiée à Smart Capital, une société de gestion, agréée par le Conseil du Marché financier en 2019 pour gérer le projet structuré autour des trois piliers suivants :Startup Act : un cadre juridique unique et un ensemble d’incitations offert aux Startups innovantes et scalablesStartup Invest : Un nouveau cadre d’investissement dédié aux Startups bâties autour d’un fonds de fonds d’une taille cible de 100 Million d’Euros financé par la Banque Mondiale et la KfW œuvrant à booster l’écosystème des VC en Tunisie,Startup Ecosystem : Un cadre d’appui pour un écosystème de Startups performant et inclusif axé sur les thématiques de financement, d’animation et de connexions, sponsorisés par plusieurs bailleurs dont la Banque Mondiale, La GIZ, et l’Union Européenne. Smart Capital gère aussi un Fonds d’investissement direct dans les PME innovantes d’une taille cible de 125 Millions de Dinars.Cette initiative ambitieuse est le fruit d’une dynamique collaborative et participative impliquant toutes les parties prenantes de l’écosystème des Startups. Pour réaliser sa mission, Smart Capital mobilise une équipe talentueuse et engagée et s’aligne sur les meilleurs standards internationaux de fonctionnement. Smart Capital voudrait renforcer la composition de son conseil par des administrateurs indépendants venant du secteur privé et plus particulièrement du monde de l’investissement (Venture Capital et Private Equity) et des Startups., Description du posteLa mission des administrateurs indépendants est comme celle du reste des administrateurs dans le conseil d'administration. Conformément à l’article 23 des statuts de Smart Capital le conseil est investi des pouvoirs les plus étendus, dans le cadre de l'objet social de la Société, (sous réserve des seuls actes ou opérations qui sont, du fait de la loi, de la compétence exclusive de l'assemblée générale), pour représenter, gérer, administrer, engager et développer les activités de la Société.L’apport de l’administrateur indépendant est axé particulièrement surce qui suit :Sa compréhension approfondie de l’écosystème des Startups et du VC en Tunisie et ailleurs pour aider le conseil à mieux atteindre ses objectifs et ses priorités à court et moyen terme et à mettre en place les programmes appropriés pour y parvenirSa contribution et celle de son réseau national et international à aider Smart Capital à lever les capitaux nécessaires pour son fonds de fonds ANAVA et son fonds direct, INNOVATECH et les fonds/subventions nécessaires pour alimenter ses programmes d’appui à l’écosystème type Flywheel, HALO, Invest’i et autres. Son appui aux missions de soutien, de connexion et de sensibilisation nationale et auprés de la diaspora de la nouvelle économie basée sur l’innovation et la technologie. Ses efforts pour assurer la connexion et la collaboration avec les acteurs locaux et internationaux du monde del’investissement. Tout appui à la promotion de l’écosystème local des Startups, des VCs et de la PME innovante en mettant en avant ses acteurs clés, ses startups et le cadre Startup Tunisia ou à travers l’appui à l’organisation d’événements au rayonnement régional ou international, QualificationsDe nationalité tunisienne. Expérience dans le secteur du VC ou capital risque, des investissements, du droit des entreprises ou de la comptabilité. Acteur de l’écosystème des startups ou entrepreneurial en Tunisie ou à l’international (en tant qu'investisseur ou en tant qu’entrepreneur). Expérience dans la structuration de projets/programmes pour l’innovation serait un atoutPassionné(e) par le monde des startups et de l’innovationRigoureux, ayant le sens du détail. Sens éthique élevéAbsence de conflit d’intérêt avec l’activité de Smart CapitalÊtre issu du secteur privéÊtre résidant en TunisieInformations supplémentairesun mandat de 3 année renouvelable.Périodicité des conseils: minimum 4 par an.La date limite de candidature: 11 Juillet 2024.",Smart Capital,"Ḥalq al-Wādī, Tunis, Tunisia",Executive,Full-time,Other,Financial Services
2024-07,Gestor Carteira de Clientes (Beja),"Descrição da EmpresaA UNU DIPO é fruto da expansão de um projeto consolidado no distrito de Évora. Queremos posicionar-nos no mercado imobiliário como uma marca jovem, dinâmica e, acima de tudo, inovadora e elevar o setor imobiliário ao nível da excelência. Para isso procuramos jovens talentos com vontade em criar uma carreira para a vida, tendo como base o desenvolvimento e crescimento pessoal, e espírito empresarial.Descrição da FunçãoQueres ser autónoma(o) nos teus horários? A nossa empresa ajuda-te a ter mais tempo para ti. As nossas vagas são limitadas, a pessoas responsáveis que gostam de isenção de horários! Se tens: - Disponibilidade - Espírito de cooperação - Iniciativa - Desejo de ser autónomo - Proatividade - Determinação Esta vaga pode ser tua! A UNU Dipo é uma empresa de mediação imobiliária, que está em crescimento desde o seu primeiro dia de atividade no mercado de Évora. Em 2023 chegamos ao 3º lugar no ranking das transações. O nosso crescimento tem ajudado a nossa equipa a crescer e a atingir os seus objetivos. Os nossos profissionais estão disponíveis para te ajudar e querem pessoas determinadas junto deles. A nossa missão é honrar a mediação imobiliária. Nós oferecemos-te um acompanhamento exclusivo e diferenciador: - Formação interna gratuita (presencial e online) - Plano de desenvolvimento e crescimento pessoal - Acompanhamento contínuo e personalizado - Acesso a ferramentas digitais - Marketing personalizado - Branding pessoal - Material de apoio à atividade - Comissões de acordo com os objetivos P.S.: Envia o teu currículo se queres ser autónoma(o)!Localização Beja, Portugal",UNU DIPO,"Béja, Béja, Tunisia",Full-time,Management and Manufacturing,Real Estate,None
2023-11,Oferta de emprego: Técnico de Análises Clínicas - Beja,"Oferta de emprego: Técnico de Análises Clínicas - Beja:MANPOWER PORTUGALDescrição Do EmpregoTécnico de Análises Clínicas - Beja»Manpower Portugal»Ref: 7006246»20-12-2024»Beja»Saúde / Medicina / EnfermagemDetalhe Da OfertaA ManpowerGroup, empresa lider em Recursos Humanos Referência da oferta: Técnico de Análises Clínicas, para integrar prestigiado cliente no distrito de Beja,Referência Da Oferta Licenciatura na área de ciências Biomédicas Laboratoriais ou similar; Com ou sem experiência na função; Dinâmico e responsável; Saber gerir o tempo; Disponibilidade imediata;Oferta Contrato direto com o cliente; Bom Ambiente de trabalho; Remuneração base + Subsídio de alimentação + Seguro de saúdeHorário De Trabalho Part TimeReferência da oferta:: Concelho de BejaSe reúne os requisitos para a função, envie-nos o seu Referência da oferta: atualizado para *** Candidatura Online ***",ManpowerGroup Portugal,"Béja, Béja, Tunisia",Entry level,Part-time,Engineering and Information Technology,Human Resources Services
2024-07,Writer - Freelance AI Tutor (Arabic),"If you're a professional who works with text, we have an exciting opportunity to use your writing, editing, technical, and creative skills in a new and innovative way. As an AI Tutor - Writer, you won't just be writing; you'll be helping to shape the future of AI.We're seeking freelance writers, copywriters, and wordsmiths to collaborate with us in creating a diverse range of content. This role is more than traditional copywriting; it involves training AI systems by crafting text that teaches and informs their responses.As an AI Tutor - Writer you will use your writing skills to create text on a wide range of topics. Working within our style guide, you will create responses that will form the ‘voice' for future AI. You will create original, helpful, honest, harmless text responses and you'll fact check your work using verifiable sources.RequirementsYou have some professional or educational experience in creative writing, copywriting or editing in ArabicYour level of Arabic is native or proficiency (C2)Your level of English is upper-intermediate (B2) or aboveYou have a degree in communications, linguistics, literature, journalism, or similarYou are ready to learn new methods, able to switch between projects and topics quickly and sometimes work with challenging, complex guidelinesOur freelance role is fully remote so, you just need a laptop, internet connection, time available and enthusiasm to take on a challengeBenefitsTake part in part-time, remote, freelance projects that respect your primary professional or academic commitmentsTry your hand at an AI project and enrich your portfolio with new experiencesMake a tangible impact on the quality of AI",Mindrift,"Ben Arous, Tunisia",Entry level,Full-time,"Marketing, Public Relations, and Writing/Editing",Primary and Secondary Education and Non-profit Organizations
2024-07,Customer Service Representative（English-Remote）,"Alpha CX is a leading Business Process Outsourcing (BPO) company specializing in providing exceptional customer support services to businesses across various industries, including ecommerce, fintech, and medical. With a team of highly trained and experienced professionals, Alpha CX is committed to delivering consistently high-quality customer interactions that drive customer satisfaction and loyalty.If you are interested in this position, please fill in the link and we will contact you :https://forms.gle/SSp1T5Hw4x4uh375AIf the above link cannot be opened, please send your CV and a Viedo to our email： cvenglish@alpha-cx.com(please choose one of the two application methods, link or email, we will give priority to link applications):Email Sending Format: Name Apply for a positionCVViedo（Must have）The RoleYou Will Be Responsible For : Handling inbound calls and emails in a professional manner.Resolving customer inquiries and requests and ensuring strong customer satisfaction.Working with various internal teams to ensure prompt and accurate order processing and delivery.Escalating customer feedback as required.If you are interested in this position, please fill in the link and we will contact you :https://forms.gle/SSp1T5Hw4x4uh375AIf the above link cannot be opened, please send your CV and a Viedo to our email： cvenglish@alpha-cx.com(please choose one of the two application methods, link or email, we will give priority to link applications):Email Sending Format: Name Apply for a positionCVViedo（Must have）Ideal ProfileYou have at least 1 year experience within a Customer Service or Customer Success role, ideally within the Ecommerce / Marketplaces, IT Services and Retail industry.Technical background is a mustengineering degree or technical background that can understand the product and its complexitiesYou possess excellent interpersonal as well as written and verbal communication skills.You are a strong team player who can manage multiple stakeholdersYou are adaptable and thrive in changing environmentsYou pay strong attention to detail and deliver work that is of a high standardIf you are interested in this position, please fill in the link and we will contact you :https://forms.gle/SSp1T5Hw4x4uh375AIf the above link cannot be opened, please send your CV and a Viedo to our email： cvenglish@alpha-cx.com(please choose one of the two application methods, link or email, we will give priority to link applications):Email Sending Format: Name Apply for a positionCVViedo（Must have）What's on Offer?Work alongside & learn from best in class talentA role that offers a breadth of learning opportunitiesOpportunity to make a positive impact",Alpha-CX Alpha Intelligent Technology Co.LTD,Tunisia,Entry level,Full-time,Other,"Appliances, Electrical, and Electronics Manufacturing, Information Services, and Technology, Information and Internet"
2024-07,Content writer - Freelance AI Tutor (Arabic),"If you're a professional who works with text, we have an exciting opportunity to use your writing, editing, technical, and creative skills in a new and innovative way. As an AI Tutor - Writer, you won't just be writing; you'll be helping to shape the future of AI.We're seeking freelance writers, copywriters, and wordsmiths to collaborate with us in creating a diverse range of content. This role is more than traditional copywriting; it involves training AI systems by crafting text that teaches and informs their responses.As an AI Tutor - Writer you will use your writing skills to create text on a wide range of topics. Working within our style guide, you will create responses that will form the ‘voice' for future AI. You will create original, helpful, honest, harmless text responses and you'll fact check your work using verifiable sources.RequirementsYou have some professional or educational experience in creative writing, copywriting or editing in ArabicYour level of Arabic is native or proficiency (C2)Your level of English is upper-intermediate (B2) or aboveYou have a degree in communications, linguistics, literature, journalism, or similarYou are ready to learn new methods, able to switch between projects and topics quickly and sometimes work with challenging, complex guidelinesOur freelance role is fully remote so, you just need a laptop, internet connection, time available and enthusiasm to take on a challengeBenefitsTake part in part-time, remote, freelance projects that respect your primary professional or academic commitmentsTry your hand at an AI project and enrich your portfolio with new experiencesMake a tangible impact on the quality of AI",Mindrift,"Kairouan, Tunisia",Entry level,Full-time,"Marketing, Public Relations, and Writing/Editing",Primary and Secondary Education and Non-profit Organizations
2024-07,Content writer - Freelance AI Tutor (Arabic),"If you're a professional who works with text, we have an exciting opportunity to use your writing, editing, technical, and creative skills in a new and innovative way. As an AI Tutor - Writer, you won't just be writing; you'll be helping to shape the future of AI.We're seeking freelance writers, copywriters, and wordsmiths to collaborate with us in creating a diverse range of content. This role is more than traditional copywriting; it involves training AI systems by crafting text that teaches and informs their responses.As an AI Tutor - Writer you will use your writing skills to create text on a wide range of topics. Working within our style guide, you will create responses that will form the ‘voice' for future AI. You will create original, helpful, honest, harmless text responses and you'll fact check your work using verifiable sources.RequirementsYou have some professional or educational experience in creative writing, copywriting or editing in ArabicYour level of Arabic is native or proficiency (C2)Your level of English is upper-intermediate (B2) or aboveYou have a degree in communications, linguistics, literature, journalism, or similarYou are ready to learn new methods, able to switch between projects and topics quickly and sometimes work with challenging, complex guidelinesOur freelance role is fully remote so, you just need a laptop, internet connection, time available and enthusiasm to take on a challengeBenefitsTake part in part-time, remote, freelance projects that respect your primary professional or academic commitmentsTry your hand at an AI project and enrich your portfolio with new experiencesMake a tangible impact on the quality of AI",Mindrift,"Ben Arous, Tunisia",Entry level,Full-time,"Marketing, Public Relations, and Writing/Editing",Primary and Secondary Education and Non-profit Organizations
2024-06,Directeur Logistique Groupe H/F,"Vidal Associates Consulting and Search, acteur de référence dans le recrutement par approche directe de cadres spécialistes et de dirigeants en France et à l'international, recrute pour son client un(e) Directeur Logistique Groupe H/F, poste basé à Nabeul (Tunisie).Notre client est un groupe Tunisien, leader dans le marché de fabrication d'emballages plastiques à usage industriel opérant dans des domaines d'activité diversifiés tel que : la Chimie et Agro-alimentaire pour plus de 50 ans. Il fait partie d'un ensemble de groupe tunisien qui opère sur le marché de l'Afrique du Nord et l'Afrique Subsaharienne.Notre client continue son développement et recrute un(e) :Directeur Logistique Groupe H/FPoste basé à Nabeul (Tunisie)Rattaché au Directeur Général, vos principales missions seront de : Planifier et gérer de manière stratégique la logistique, l'entreposage, le transport et le service à la clientèle ; Assurer le suivi de la qualité, de la quantité, des niveaux de stock, des délais de livraison, des coûts de transport et de l'efficacité ; Coordonner les actions logistiques entre les sites, en relation avec les achats, les approvisionnements et les méthodes ; Optimiser les stocks de matières premières, composants et produits semi-finis, dans un cadre « juste à temps » des fournisseurs, sans générer de manquants ; Superviser et optimiser l'organisation des flux internes de l'usine, dans un contexte de flux tendus vers les clients ; Gestion des différents magasins (produits finis, Matière première, etc...).De formation Bac+5 en Logistique / Supply Chain.Vous possédez une expérience confirmée dans un poste similaire, dans le secteur FMCG, Grande Distribution.Vous possédez un bon niveau en Français.Le leadership, la rigueur, la réactivité, le sens de l'organisation et de responsabilité, la capacité d'encadrer des équipes et de résolutions des problèmes.Afin d'étudier votre candidature avec attention, nous vous remercions de l'adresser à VIDAL ASSOCIATES Consulting & Search, en déposant votre dossier sous la référence « Vt15214F » sur notre site www.talentup.com ou par email à vt15214f-145@talentup.net",Talentup,"Nabeul, Tunisia",Director,Full-time,Management and Manufacturing,Human Resources Services
2024-07,Gestor de Mercado B2b (Beja),"(m/f)BejaEMPRESAGrupo EgorPERFILA Synchro, Outsourcing by Egor, recruta Gestor Comercial para colaboração em empresa cliente do setor energético, na zona de Beja.FUNÇÃOAngariar e formar carteira de promotores de energia;Formar e orientar os Promotores sobre as melhores práticas de vendas e estratégias de angariação de Leads/clientes;Criar e gerir os canais de venda de PMEs do país;Negociar os termos de contrato com os parceiros (contratos de eletricidade e gás natural, bem como ativação e acompanhamento das vendas de produtos e serviços nos seus canais);Direcionar e motivar os parceiros de forma a adicionar a atingir os mais elevados níveis de satisfação do cliente;Colaborar, aumentar e trabalhar para reter a rede comercial que se dedique à venda no segmento PME.LOCAL E HORÁRIOBeja;Full-time de 2ªf a 6ªf, das 09h00 às 18h00.REQUISITOS12º ano de escolaridade (mínimo);Experiência comprovada na área comercial, preferencialmente em vendas diretas ou revenda;Conhecimentos de Informática na ótica do utilizador (Office).CONDIÇÕESSalário base de 820€ + Subsídio de Alimentação 7,50€;Pacote Comissional atrativo;Viatura para uso profissional + Telemóvel + Pc.Os candidatos interessados devem submeter o CV atualizado.Synchro by EgorSuccess through PeopleOs candidatos considerados serão contactados num prazo máximo de 5 dias úteis.Ref.: SALN/2308/AM_GCENVIAR CANDIDATURA",EGOR,"Béja, Béja, Tunisia",Entry level,Full-time,Sales and Business Development,Human Resources Services
2024-06,Responsable Production H/F - Injection Plastique,"Vidal Associates Consulting and Search, acteur de référence dans le recrutement par approche directe de cadres spécialistes et de dirigeants en France et à l'international, recrute pour son client un(e) Responsable Production H/F, poste basé à Nabeul (Tunisie).Notre client est un groupe Tunisien, leader dans le marché de fabrication d'emballages plastiques à usage industriel opérant dans des domaines d'activité diversifiés tel que : la Chimie et Agro-alimentaire pour plus de 50 ans. Il fait partie d'un ensemble de groupe tunisien qui opère sur le marché de l'Afrique du Nord et l'Afrique Subsaharienne.Notre client continue son développement et recrute un(e) :Responsable Production H/FPoste basé à Nabeul (Tunisie)Vos Missions Principales Seront De Planifier la production en fonction des besoins commerciaux ; Diffuser et lancer le programme de fabrication ; Assurer le suivi de la fabrication ; Effectuer l'analyse des écarts (temps, matière) ; Veiller au respect des délais de fabrication ; Assurer l'encadrement des chefs d'équipe ; Etablir le reporting de la Production ; Suivre les approvisionnements et déclencher les besoins en intrants.De formation ingénieur.Vous possédez une expérience confirmée dans un poste similaire, dans un environnement industriel d'injection plastique.Vous possédez un bon niveau en Français.Vous avez des connaissances des outils informatique (Microsoft / ERP), des outils statistiques et des logiciels de gestion de production, des outils d'analyse et de résolution des problèmes (QRQC, etc…).Le leadership, la rigueur, la réactivité, le sens de l'organisation et de responsabilité, l'esprit de synthèse, la capacité d'encadrer des équipes et de résolutions des problèmes.Afin d'étudier votre candidature avec attention, nous vous remercions de l'adresser à VIDAL ASSOCIATES Consulting & Search, en déposant votre dossier sous la référence « Vt15162F » sur notre site www.talentup.com ou par email à vt15162f-145@talentup.net",Talentup,"Nabeul, Tunisia",Entry level,Full-time,"Marketing, Public Relations, and Writing/Editing",Human Resources Services
2024-01,Candidature spontanée,"Using proven top-notch technologies, Vneuron Risk & Compliance creates world-class software helping financial institutions reach full AML (Anti-Money Laundering) Compliance and Combat Terrorist Financing (CTF).The estimated amount of money laundered globally in one year is between 2 to 5% of global GDP, equivalent to $800 billion - $2 trillion US dollars. This huge amount of illicit funds are coming from corruption, drug dealing, child labor, organ trade and so forth.Our purpose is to fight financial crimes through technology in order to ensure global business growth, international security and to help change the world for the better. We are trusted by 100+ financial institutions worldwide from 45+ countries in Europe, Africa, USA and the Middle East. We have offices in France, Cameroon, Kenya and Qatar.Experts in the field of Compliance, have listed us in Deloitte Regtech Universe and we have been recognized as one of the Top 100 innovative regtech solutions for the year 2022. Most recently, our solution Reis has been ranked in Chartis Research Quadrant 2022 among the best point solutions in the Trade-Based Anti-Money Laundering worldwide.Our Spark solution Reis ensures the automation of AML compliance processes. To date, we are applying daily name screening on about 27 millions profiles and more than 15 000 users are using our solutions on a daily basis.Our culture & valuesVneuron puts the development of its team at the heart of its priorities. We provide a pleasant and comfortable work environment. Our organization structure is collaborative and flat structured. And, our management is available and present.Moreover, We have a passionate and committed young team who values respect and sharing spirit. You will be surrounded by highly skilled technical and functional experts willing to guide you to evolve in all aspects of your career. We aim to spread our innovative technology worldwide, so we can take part in generating a positive impact.You will have the opportunity to work on exciting projects that are generating a positive impact around the world. We believe that every person is unique and special. Thus, we provide an attentive and active listening to your ideas and propositions as we believe that you will have an essential role in shaping the future of Vneuron's value proposition.",Vneuron Risk & Compliance,"Tunis, Tunisia",Entry level,Full-time,Other,Software Development
2024-07,2D Artist,"We are AAA Game Art Studio — a fast growing art outsource studio with focus on GameDev. Our clients are big gamedev companies: Playtika, Wooga, A Thinking Ape and many more. We are happy to announce an open vacancy — “2D Artist (Casual)” (middle+/senior level).The RoleResponsibilitiesCreation of B&W and color concepts;Final rendering of complicated objects/backgrounds.Ideal ProfileWhat We Expect From You2+ years of working as 2D artist;knowledge of art production pipelines in gaming industry;understanding of the differences between the various styles of casual game art;ability to optimize the timing of the production stages;good communication and organizational skills;experience working with task management systems (YouTrack, Jira etc.);excellent knowledge of Photoshop.Will Be a PlusExperience with a wide range of graphic editing programs;Art education.What We OfferRemote work from anywhere in the world; Be ready to work from 10am to 7pm GMT+3 time zone; Professional growth;Ability to propose and implement your own decisions/ideas;Timely payment of the salary and regular revision.What's on Offer?Opportunity within company with a solid track record of successGreat work cultureFlexible working options",AAA Game Art Studio,Tunisia,Entry level,Full-time,"Design, Art/Creative, and Information Technology",Online Audio and Video Media
2024-07,Content writer - Freelance AI Tutor,"If you're a professional who works with text, we have an exciting opportunity to use your writing, editing, technical, and creative skills in a new and innovative way. As an AI Tutor - Writer, you won't just be writing; you'll be helping to shape the future of AI.We're seeking freelance writers, copywriters, and wordsmiths to collaborate with us in creating a diverse range of content. This role is more than traditional copywriting; it involves training AI systems by crafting text that teaches and informs their responses.As an AI Tutor - Writer you will use your writing skills to create text on a wide range of topics. Working within our style guide, you will create responses that will form the ‘voice' for future AI. You will create original, helpful, honest, harmless text responses and you'll fact check your work using verifiable sources.RequirementsYou have some professional or educational experience in creative writing, copywriting or editing in EnglishYour level of English is native or proficiency (C2)You have a degree in communications, linguistics, literature, journalism, or similarYou are ready to learn new methods, able to switch between projects and topics quickly and sometimes work with challenging, complex guidelinesOur freelance role is fully remote so, you just need a laptop, internet connection, time available and enthusiasm to take on a challengeBenefitsTake part in part-time, remote, freelance projects that respect your primary professional or academic commitmentsTry your hand at an AI project and enrich your portfolio with new experiencesMake a tangible impact on the quality of AI",Mindrift,Tunisia,Entry level,Full-time,"Marketing, Public Relations, and Writing/Editing",Primary and Secondary Education and Non-profit Organizations
2024-07,Writer - Freelance AI Tutor,"If you're a professional who works with text, we have an exciting opportunity to use your writing, editing, technical, and creative skills in a new and innovative way. As an AI Tutor - Writer, you won't just be writing; you'll be helping to shape the future of AI.We're seeking freelance writers, copywriters, and wordsmiths to collaborate with us in creating a diverse range of content. This role is more than traditional copywriting; it involves training AI systems by crafting text that teaches and informs their responses.As an AI Tutor - Writer you will use your writing skills to create text on a wide range of topics. Working within our style guide, you will create responses that will form the ‘voice' for future AI. You will create original, helpful, honest, harmless text responses and you'll fact check your work using verifiable sources.RequirementsYou have some professional or educational experience in creative writing, copywriting or editing in EnglishYour level of English is native or proficiency (C2)You have a degree in communications, linguistics, literature, journalism, or similarYou are ready to learn new methods, able to switch between projects and topics quickly and sometimes work with challenging, complex guidelinesOur freelance role is fully remote so, you just need a laptop, internet connection, time available and enthusiasm to take on a challengeBenefitsTake part in part-time, remote, freelance projects that respect your primary professional or academic commitmentsTry your hand at an AI project and enrich your portfolio with new experiencesMake a tangible impact on the quality of AI",Mindrift,"Sfax, Tunisia",Entry level,Full-time,"Marketing, Public Relations, and Writing/Editing",Primary and Secondary Education and Non-profit Organizations
2024-07,Maintenance & Service Engineer (JCB/Volvo/Hitachi/Komatsu/BEML/Caterpillar),"Full Job DescriptionService EngineerSkillsKnowledge & Posting LocationSERVICESERVICE CONTINUITYMAINTENANCE & REPAIRTROUBLESHOOTINGMinimum QualificationDIPLOMA IN MECHANICAL ENGINEERING (DME) / BE / B TechJob DescriptionService Engineer- HZL Rajasthan Who We AreThrough our unwavering commitment to candidates & client satisfaction, we have built strongand lasting relationships with our clients. Our clientele includes Equipment & machinery-basedOEMs and service Providers across India and overseas.We work with the below verticals & other startups- Our team believes in transparency & accuracy.Non-IT, Technical, Non-Technical, Engineering, Metal & Mining Industry, Mining & Construction Machinery, HEMM Sector, Admin, FMCG, Oil & Gas, Automobile and Other Industries.What You’ll Be DoingCommissioning, mandatory and warranty service and troubleshooting of problems at customer job sites to all construction machines that we deal with.Maintain machine records and achieve the target MTTR , while developing good customer relationship.Work along with and support dealer engineers in achieving customer satisfaction.Explore spare parts sales and workshop repair opportunity and meet set targets.,Keep track of competition activities and update superiors.What Skills & Experience You’ll Bring To UsDiploma in Mechanical, electrical, and automobile with 4-5 years’ experience in similar earthmoving industryReady work on machines & Underground Mines.Job Department: Maintenance Job Location: RajasthanSalary Range: Negotiable based on the educational qualification & experience",My Placement Management Consultants,"Korba, Nabeul, Tunisia",Entry level,Full-time,Engineering,"Construction, Agriculture, Construction, Mining Machinery Manufacturing, and Engines and Power Transmission Equipment Manufacturing"
